card_id,ticker,observed_quarter,target_quarter,instance_id,signature_key,native_source,driver_source,segment,relation,relation_family,category,canonical_factor,polarity,strength,confidence,persistence_hint,support_type,source_sentence_ids_json,attribution_method,attribution_anchor,affected_quarter,temporal_type,segment_share_at_observed,segment_rank_at_observed,is_forward_target_quarter,is_observed_realized,novelty_state,panel_type,archetype,source_text_sha256,source_text_char_count,public_release_status,derived_artifact_status,source_material_access_status,source_material_redistribution_status,verbatim_text_status
3cf583bb1d048043c1e7,AVGO,FY2022_Q4,FY2023_Q1,1fb7da6c5986c6e422cbeaf3,92e39faa5adbb97578d95c59,ledger_forward,event,Broadcom::Industrial and Other,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,0.95,True,,[329],explicit_tail,b94dd3420d97d19229f36d60,FY2023_Q1,Realized/Reporting,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,ddb305fee6c9f138774f4b6ff0916d6977374e3a9c6f7e45b6cfbd35f508f820,103,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
687a78ec78db97a750f0,AVGO,FY2022_Q4,FY2023_Q1,84a67f01949364ceb32579e3,0e00ba3d6353f74bf708803d,ledger_forward,event,Broadcom::Wireless Communications,LIMITS_REVENUE_OF,supply,supply,supply_capacity,negative,low,0.9,True,,[239],explicit_tail,d9db56d03edb209081cca298,FY2023_Q1,Realized/Reporting,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,057797d0eec8e5eb5e75e2adae52381f12d73a54a53fd46ee91cf35eacf9ba9d,70,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
9a8e112a2b15f332bc58,AVGO,FY2022_Q4,FY2023_Q1,f0a3b0105d32531c5698d875,32dcc8135d4063adee4cc566,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,LIMITS_REVENUE_OF,product_transition,product_transition,product_transition,negative,medium,0.9,True,,[99],explicit_tail,705fc3afd4db7009e387dc52,FY2023_Q1,Forecast/Guidance,0.7941769316909294,1,True,False,persistent,full_mainpanel,semi_infra_tooling,ab7a4f2c591f8a7bb8b41db12b1f1655cf2b368ccc595fda19196b021d3e1dac,104,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
7930ddc3c377d0968c44,AVGO,FY2023_Q1,FY2023_Q2,18f7c6c18f96f48e29c93061,e4806d5cc5d7a64937e6e89e,ledger_forward+shock_forward,claim,Broadcom::Wired Infrastructure,DRIVES_DEMAND_FOR,demand,demand,demand,positive,high,1.0,True,explicit,[13],explicit_segment,c81a2c2827a2aa08512229dc,FY2023_Q2,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,914f8a1ed6741117bd18383225834d91c18b70f8e27d38fb5228835941b16db1,135,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
89938a46e15fbb003292,AVGO,FY2023_Q1,FY2023_Q2,e6354c79a2755644c7512cc0,bc71bd6b79227aab30dacf98,ledger_forward+shock_forward,claim,Broadcom::Wired Infrastructure,INCREASES_SPEND_ON,product_transition,product_transition,product_transition,positive,high,1.0,False,explicit,[37],explicit_segment,fd556ad28250c6de73e6f3f6,FY2023_Q2,Forecast/Guidance,,0,True,False,unknown,full_mainpanel,semi_infra_tooling,be9a46b690462267248238b89b0b6fe2fff00e717f869d109ddab0dcf8fcdcd5,198,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
8de3ee9b745ff9b20984,AVGO,FY2023_Q1,FY2023_Q2,60089dd563c5b0d15eaaa88a,85a2f95b8e8d6203f08850fa,ledger_forward+shock_forward,event,Broadcom::Enterprise Storage,LIMITS_REVENUE_OF,product_transition,product_transition,product_transition,negative,medium,0.95,True,,[51],explicit_tail,ded26e0f954cbf3dea9e3101,FY2023_Q2,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,3a86e1b145885cebf7841f30609e66521fd0f17325287360bdcc4771eb12557d,234,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
2eb80d3a413e73896f8c,AVGO,FY2023_Q1,FY2023_Q2,0bd48b3ae9bb067995680581,5f7a74ac69280698fc8dfa38,ledger_forward+shock_forward,event,Broadcom::Wireless Communications,LIMITS_REVENUE_OF,macro,macro,regulation_macro,negative,medium,0.95,True,,[60],explicit_tail,d9db56d03edb209081cca298,FY2023_Q2,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,f4f52fab4c89728f9f45686e76d0dbd04de4891f9435ef451fddfdf529aff407,170,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
75eb4e80c833876a7415,AVGO,FY2023_Q1,FY2023_Q2,58d9160a86ad68e43c9236cd,79cce5b94d9c60f672137ff1,ledger_forward+shock_forward,event,Broadcom::Industrial and Other,LIMITS_REVENUE_OF,macro,macro,regulation_macro,negative,medium,0.95,True,,[62],explicit_tail,b94dd3420d97d19229f36d60,FY2023_Q2,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,45659fa716cbe1d7244c8f9f487deadfad06d3377c279b628862d3286a152696,127,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
bcd739a19234692b51bc,AVGO,FY2023_Q1,FY2023_Q2,77b5c2a265884a74eff08c41,52d8b52498d55bfc6b40570a,ledger_forward+shock_forward,event,Broadcom::Infrastructure Software,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,0.95,True,,[71],explicit_tail,28687f68c432d2b0936d113a,FY2023_Q2,Forecast/Guidance,0.20280426247896804,2,True,False,persistent,full_mainpanel,semi_infra_tooling,06ea5894ca0a92ac9d2105f84f3a85cbc9d0dafdfeb90a714665440898b8ad97,214,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
49ae57df83fbb17ac231,AVGO,FY2023_Q2,FY2023_Q3,c8f07c0a45a3dd9d85cad815,d2e370a138ffea8bdd35feed,ledger_forward+shock_forward,event,Broadcom::Wireless Communications,BOOSTS_REVENUE_OF,product_transition,product_transition,product_transition,positive,medium,0.95,True,,[38],explicit_tail,d9db56d03edb209081cca298,FY2023_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,14d3cb3066a32e385a5b86f6bbac0c1bf03c17429836d22190cbf6560d09dbba,148,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
bd59d0d22bd86e81d041,AVGO,FY2023_Q2,FY2023_Q3,ecc552efa27a0cf9be2730e2,8c7f29033629b3bdf85c1710,ledger_forward,event,UNKNOWN,SUPPORTS_REVENUE_OF,demand,demand,demand,mixed,medium,0.9,False,,[28],unresolved,dc04cd2888bcbbe3b9772858,FY2023_Q3,Realized/Reporting,,0,True,False,unknown,full_mainpanel,semi_infra_tooling,db62202e3449fd974c3aa44842c7b29d1892892830501987ccce1a17b8409a22,183,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
381f590f0ddc8d778d31,AVGO,FY2023_Q2,FY2023_Q3,a2f91722277baf9aa920767d,a0097858a7005bd8a8c047d1,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.95,True,,[60],explicit_tail,705fc3afd4db7009e387dc52,FY2023_Q3,Forecast/Guidance,0.7795717393793656,1,True,False,persistent,full_mainpanel,semi_infra_tooling,85e5f0dd15e60f09f3588355158bb9463f6ef41548dfeb7aa0a785af02d982aa,90,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
4fa2818ad47335c1ba04,AVGO,FY2023_Q2,FY2023_Q3,984cf3ea3367fcb251ae352a,0f9358831ced08d33608c26c,ledger_forward+shock_forward,event,Broadcom::Enterprise Storage,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.95,True,,[52],explicit_tail,ded26e0f954cbf3dea9e3101,FY2023_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,684697c593e0608b77e51460fad5dc58dc8643905d34f0871a5e8bb22ab539c5,92,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
1cf6e910859f9b6a9dd8,AVGO,FY2023_Q2,FY2023_Q3,39142aeaf5c3c01eedcb3efb,2936ea880d62a9ac73318efe,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.95,True,,[56],explicit_tail,0d83d63bb8150a3b323e7cac,FY2023_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,33e1513b3727fa9286e7dd16baead42b315f21ddababaae7f1c7e69bcc1517ff,95,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
fbbb6152b986fea410a2,AVGO,FY2023_Q2,FY2023_Q3,332c94fc75d209fcf78049c3,a50c45d7db818d141c7ec0cc,ledger_forward+shock_forward,event,Broadcom::Industrial and Other,SUPPORTS_REVENUE_OF,demand,demand,demand,mixed,low,0.9,True,,[58],explicit_tail,b94dd3420d97d19229f36d60,FY2023_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,2d93dbc1f941b0bc3938a93f1ff4a373d80a69a8f4d2592559b6f79b5bb8a7f4,131,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
f5b1faffdbf475de84ee,AVGO,FY2023_Q2,FY2023_Q3,62bb2ff7f2efb81e844be858,e82906cc11ae24d5c090f7d3,ledger_forward+shock_forward,event,Broadcom::Infrastructure Software,SUPPORTS_REVENUE_OF,demand,demand,demand,mixed,medium,0.95,True,,[71],explicit_tail,28687f68c432d2b0936d113a,FY2023_Q3,Forecast/Guidance,0.22042826062063436,2,True,False,persistent,full_mainpanel,semi_infra_tooling,1c7011318f206ab331163a5b17fea15ed881c91ae3f5e11c3c0b36e474c74dca,186,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
7e62a453da0e7d434bcf,AVGO,FY2023_Q3,FY2023_Q4,71916186bb6ff847b007b383,9fd8daa3c3a5787a55906b8c,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,BOOSTS_REVENUE_OF,demand,demand,demand,positive,high,1.0,True,,[47],explicit_tail,0d83d63bb8150a3b323e7cac,FY2023_Q4,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,4fdafc41b81efa84fa85f611b43de5c6b99d3b5d84dcd2258f9a0fe1182f9101,155,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
7ccab2436e4d513cc8fd,AVGO,FY2023_Q3,FY2023_Q4,cf4af1812006a24e0b8fe5a6,ef33d95691f87c47b385d714,ledger_forward+shock_forward,event,Broadcom::Wireless Communications,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,1.0,True,,[52],explicit_tail,d9db56d03edb209081cca298,FY2023_Q4,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,8295b48de9f429c19978fbfd1b2756cea8fd3d516845d77395ca2c6162c76a46,148,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
e4f4f057f7255f5f4609,AVGO,FY2023_Q3,FY2023_Q4,263809d43f3e5569238c2238,5d0e8a95921df793fb9f3b96,ledger_forward+shock_forward,event,Broadcom::Enterprise Storage,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,1.0,True,,[54],explicit_tail,ded26e0f954cbf3dea9e3101,FY2023_Q4,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,367d135f0558faa0713d66c7e64306e29195e4197a5ab854ec4f857ac9181814,133,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
9103d762692bdb0321fc,AVGO,FY2023_Q3,FY2023_Q4,a0cc5824042bbc108ba0a695,14b046070e466d88a47628cd,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,1.0,True,,[56],explicit_tail,0d83d63bb8150a3b323e7cac,FY2023_Q4,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,af14e2a725593b24360af90e6753351e2f4bf67ba5bb10bbcf3e54f43059e699,148,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
2776ccaff8280af4897f,AVGO,FY2023_Q3,FY2023_Q4,70a75afc8f2e635884f1c804,6e55510c3aad30302c518339,ledger_forward+shock_forward,event,Broadcom::Industrial and Other,BOOSTS_REVENUE_OF,demand,demand,demand,positive,low,1.0,True,,[58],explicit_tail,b94dd3420d97d19229f36d60,FY2023_Q4,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,196024f81dc26291aebde297c2e652c25ff0830e4dd5a6e2fc287ca3ac9716ea,139,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
447537fa1eca0570a0d2,AVGO,FY2023_Q4,FY2024_Q1,60d49069dc658b22c7ae5c11,755311be66b7038a1472030c,ledger_forward+shock_forward,claim,Broadcom::Semiconductor Solutions,DRIVES_DEMAND_FOR,demand,demand,demand,positive,high,1.0,True,explicit,[18],explicit_segment,2eadfbbcb22043a86d9ea42f,FY2024_Q1,Forecast/Guidance,0.7881656804733728,1,True,False,persistent,full_mainpanel,semi_infra_tooling,cff2d1e7b3ae0c7febef687844f65abdc2f2f1471c06027aab18955783a43830,180,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
168baaa7d37bfaff754d,AVGO,FY2023_Q4,FY2024_Q1,2adda75650cc57314b0f0fb5,d24555499ae32d68ba3be6c5,ledger_forward+shock_forward,claim,Broadcom::Infrastructure Software,SUPPORTS_REVENUE_OF,product_transition,product_transition,product_transition,positive,high,1.0,True,explicit,[12],explicit_segment,7498558217b62397730a1966,FY2024_Q1,Forecast/Guidance,0.2118343195266272,2,True,False,persistent,full_mainpanel,semi_infra_tooling,135cd78cd068cd85f99892251c9dd67ce5dc3d442c704e2dadef4cffc1f4c84d,200,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
93de7f92ab2b11ff4165,AVGO,FY2023_Q4,FY2024_Q1,87976b29be8138264b1ce95e,8ced5edf6f7d87dede64b1b0,ledger_forward+shock_forward,event,Broadcom::Enterprise Storage,LIMITS_REVENUE_OF,demand,demand,demand,negative,high,1.0,True,,[64],explicit_tail,ded26e0f954cbf3dea9e3101,FY2024_Q1,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,2ea0f1b841bcd9ccbd136d320318082be2fe7c6a89ff5fb5e26d56e44e285f64,165,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
758287695bf7bcd03aa2,AVGO,FY2023_Q4,FY2024_Q1,ce95434b681c6886379c4e4f,e48ef54f58a83bd5a849847f,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,LIMITS_REVENUE_OF,demand,demand,demand,negative,high,1.0,True,,[68],explicit_tail,0d83d63bb8150a3b323e7cac,FY2024_Q1,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,a063bbb8e20fcf1e42af79a66018ea5ee0144e6d84557227fab111a88b44bdfa,245,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
6b8ebc77e9978a888dc8,AVGO,FY2024_Q1,FY2024_Q2,7d81511cbe32c6c90536be86,35c19a0052833499dc591366,ledger_forward+shock_forward,event,Broadcom::Infrastructure Software,BOOSTS_REVENUE_OF,demand,demand,demand,positive,high,0.95,True,,[29],explicit_tail,28687f68c432d2b0936d113a,FY2024_Q2,Forecast/Guidance,0.382158682384416,2,True,False,persistent,full_mainpanel,semi_infra_tooling,23b6ffe4957ffca582aafa470862f3191046d98d05e148d327491305a6abe20d,126,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
86ab70a7db9acc97ac79,AVGO,FY2024_Q2,FY2024_Q3,17c6036635417c9e5b6a3c38,c6cda288c83b33eb006bb0ca,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,BOOSTS_REVENUE_OF,demand,demand,demand,positive,high,0.95,True,,[47],explicit_tail,0d83d63bb8150a3b323e7cac,FY2024_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,044afa2488288654fa14e5c7ae0e8a5ea2876e9da156b0f2323084dec0236dd3,171,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
a08e4ffbedf205637a6c,AVGO,FY2024_Q2,FY2024_Q3,257e9360cf27405fb6f0dfd9,99add614da5f70b7249716b2,ledger_forward+shock_forward,event,Broadcom::Enterprise Storage,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.9,True,,[54],explicit_tail,ded26e0f954cbf3dea9e3101,FY2024_Q3,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,fdcddaadd262de101f7de4fc2ba0494c9f1284b66256f38ff2526ec245e85710,105,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
769abe3f7cbbbf7f7440,AVGO,FY2024_Q3,FY2024_Q4,6b4f0a8e90fb1fbfded41711,21dea331d43c3ccffde03da3,ledger_forward+shock_forward,claim,Broadcom::Semiconductor Solutions,DRIVES_DEMAND_FOR,demand,demand,demand,positive,high,0.95,True,explicit,[25],explicit_segment,2944b7d2a47f093b7dfba27c,FY2024_Q4,Forecast/Guidance,0.5564565483476133,1,True,False,persistent,full_mainpanel,semi_infra_tooling,4fdc8fb35459401ea855bfef053ecb2999b85c657f6b5a8c5e432eef3fc8e84b,103,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
e4b94e4e0f475b230d6d,AVGO,FY2024_Q3,FY2024_Q4,3677ac667464c35706d842f2,a4c12589c475a8aa04fbd8e5,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,SUPPORTS_REVENUE_OF,demand,demand,demand,mixed,medium,0.9,True,,[43],explicit_tail,705fc3afd4db7009e387dc52,FY2024_Q4,Forecast/Guidance,0.5564565483476133,1,True,False,persistent,full_mainpanel,semi_infra_tooling,9e9a1960051d9fd5e3b8bc7890c7ee04bba8f16adf4b1672760085ee56c51275,264,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
4869d60946c933e99aa6,AVGO,FY2024_Q3,FY2024_Q4,f26289a13c5d9635d1a7aabc,16331b8d585c83c40c3e3ab6,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,LIMITS_REVENUE_OF,demand,demand,demand,negative,high,0.95,True,,[54],explicit_tail,705fc3afd4db7009e387dc52,FY2024_Q4,Forecast/Guidance,0.5564565483476133,1,True,False,persistent,full_mainpanel,semi_infra_tooling,f2fbadcec66d83790156dcf04ab3041e3e65e5b2669c9d682538d03c575e7d18,208,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
21feb32e1f2f56ed06a1,AVGO,FY2024_Q4,FY2025_Q1,b38687db6648846991c95afb,55ffad0671cc09188e57982e,ledger_forward+shock_forward,claim,Broadcom::Semiconductor Solutions,DRIVES_DEMAND_FOR,demand,demand,demand,positive,high,0.95,False,explicit,[3],explicit_segment,c65c40271e61197ab2402f1f,FY2025_Q1,Forecast/Guidance,0.585598406147716,1,True,False,unknown,full_mainpanel,semi_infra_tooling,5fd302e4953fc3238902c4a605c2a7348bbc4d6afdc6c6923646ca79d5c1e703,92,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
9bf1279f4225b27492d9,AVGO,FY2024_Q4,FY2025_Q1,def9f59da143a402c025af46,40357f8d9bb18de164479706,ledger_forward+shock_forward,event,Broadcom::Wireless Communications,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,0.95,False,,[60],explicit_tail,d9db56d03edb209081cca298,FY2025_Q1,Forecast/Guidance,,0,True,False,unknown,full_mainpanel,semi_infra_tooling,480f33ebe9c062dba1efa38fe65be01c174e6238089faf06eaebfb01cdf9d4c5,106,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
5870fc996a9d156c3224,AVGO,FY2024_Q4,FY2025_Q1,5201f6ba1115c65091adeb2f,859b0f29b436ada3968d3ba4,ledger_forward+shock_forward,event,Broadcom::Wired Infrastructure,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.95,False,,[63],explicit_tail,0d83d63bb8150a3b323e7cac,FY2025_Q1,Forecast/Guidance,,0,True,False,unknown,full_mainpanel,semi_infra_tooling,98b5d0889872d854549fde313a405eda81daf6650aefa119d873f3234d9817ec,84,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
4f4421077a91728f8e2e,AVGO,FY2025_Q1,FY2025_Q2,9e7de4bb73c7354cb3d7a194,63f6659f7ad3b06ad5458fb3,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,BOOSTS_REVENUE_OF,demand,demand,demand,positive,high,0.95,True,,[22],explicit_tail,705fc3afd4db7009e387dc52,FY2025_Q2,Forecast/Guidance,0.5505497452400108,1,True,False,persistent,full_mainpanel,semi_infra_tooling,19847d269ebbb2f86218bebd19d77555bb295119f0475644048222634c468bc1,126,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
f239639164eb90987a02,AVGO,FY2025_Q1,FY2025_Q2,3ce4a3e175dbb4a4990bcd07,131229484df2b0b8b30c6128,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,LIMITS_REVENUE_OF,inventory,inventory,inventory_channel,negative,medium,0.9,True,,[53],explicit_tail,705fc3afd4db7009e387dc52,FY2025_Q2,Forecast/Guidance,0.5505497452400108,1,True,False,persistent,full_mainpanel,semi_infra_tooling,533f1fb75e84bea9fd04b76d67c2d0e7c479f167aaf7c13bf0d5db6ca27e553f,151,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
d4007811d75b11e108a4,AVGO,FY2025_Q1,FY2025_Q2,5a26f651ad84837de46ba742,75cdcd799ea70fd8864dc19d,ledger_forward+shock_forward,event,Broadcom::Semiconductor Solutions,LIMITS_REVENUE_OF,macro,macro,regulation_macro,negative,medium,0.9,True,,[54],explicit_tail,705fc3afd4db7009e387dc52,FY2025_Q2,Forecast/Guidance,0.5505497452400108,1,True,False,persistent,full_mainpanel,semi_infra_tooling,0330fc85ea2ac7680cf3b3e4f14b05d965e96a1d6c623f4cc7c01e82fc4466d8,157,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
c454402a570c2750be4d,AVGO,FY2025_Q1,FY2025_Q2,7a2563bea224d23ac38a8155,3a687f073e3f6e75a23f3b5d,ledger_forward+shock_forward,event,Broadcom::Industrial and Other,LIMITS_REVENUE_OF,demand,demand,demand,negative,medium,0.9,True,,[57],explicit_tail,b94dd3420d97d19229f36d60,FY2025_Q2,Forecast/Guidance,,0,True,False,persistent,full_mainpanel,semi_infra_tooling,cfdb92bdcadeb77c94c38fce3a04ecc5d26bf0985a261372eff212b53a0e16d7,86,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
c8c215a9ce7b8764217e,AVGO,FY2025_Q1,FY2025_Q2,bd9e74c10dcd234eb09f1647,9d3e0ca5a04a4f49a3ed9913,ledger_forward+shock_forward,event,Broadcom::Infrastructure Software,BOOSTS_REVENUE_OF,product_transition,product_transition,product_transition,positive,high,0.95,True,,[62],explicit_tail,28687f68c432d2b0936d113a,FY2025_Q2,Forecast/Guidance,0.4494502547599893,2,True,False,persistent,full_mainpanel,semi_infra_tooling,0deffc6ff25804e82508a220a7bf3622d6c4389019292d4065e470111f5453b9,276,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
2d68f839a4b4124ff595,AVGO,FY2025_Q1,FY2025_Q2,e53558b4ec30e442af7c0dd5,32fa7c498bec255e488d7773,ledger_forward+shock_forward,event,Broadcom::Infrastructure Software,BOOSTS_REVENUE_OF,demand,demand,demand,positive,medium,0.9,True,,[68],explicit_tail,28687f68c432d2b0936d113a,FY2025_Q2,Forecast/Guidance,0.4494502547599893,2,True,False,persistent,full_mainpanel,semi_infra_tooling,ec74d9b47302b49301bc3e954c39cea15e360b62846e55a0e84dfb9af2b50164,88,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
61f4325bc9cf485236ae,AVGO,FY2025_Q2,FY2025_Q3,1e9ca34f64cf5bf396a6f525,a116dfccc0749dbd43c06a6e,ledger_forward+shock_forward,claim,Broadcom::Semiconductor Solutions,DRIVES_DEMAND_FOR,demand,demand,demand,positive,high,0.9,True,explicit,[12],explicit_segment,4437d6b8466487a789ca45d9,FY2025_Q3,Forecast/Guidance,0.5603838976272993,1,True,False,persistent,full_mainpanel,semi_infra_tooling,97dc2878754fa9fb4ef6e3f6e74c9603747a7fc5769b496d662374966ad6c004,246,included_in_public_release,author_created_derived_post_extraction_card,not_included_mixed_public_or_provider_access,not_redistributed_no_rights_grant,withheld_hash_locator_only
